transaction_id,amount,failed,new_device,international,rapid_frequency,is_fraud
1939,3247.9727937544094,0,0,0,0,0
1940,1209.5251861897045,0,0,0,1,0
1941,1492.2652396143028,0,0,1,2,0
1942,741.2599937972445,0,1,0,2,0
1943,1435.2968074195053,0,0,0,5,0
1944,778.0631764171637,0,0,0,2,0
1945,2041.7690447521893,0,0,0,2,0
1946,757.7773916560575,0,0,0,1,0
1947,1598.94672391566,0,0,0,0,0
1948,1065.0075702295487,0,0,0,1,0
1949,3381.417403668647,0,0,0,1,0
1950,1041.6968784684482,0,0,0,3,0
1951,186.22721827527587,0,0,0,0,0
1952,3873.529944757668,0,0,1,8,0
1953,443.3092905067313,0,0,0,3,0
1954,570.3405629969758,0,0,0,2,0
1955,604.4619394007918,0,0,0,1,0
1956,4334.831822412349,0,1,0,2,0
1957,129.58354211764595,0,0,0,3,0
1958,25279.486452108078,0,0,0,2,0
1959,3152.833366843043,0,0,0,3,0
1960,1370.922176799999,0,0,0,0,0
1961,1038.0570247792114,0,1,0,1,0
1962,1459.0693425703637,0,0,0,1,0
1963,1846.6388511014547,0,0,0,2,0
1964,2090.619235388532,0,1,0,2,0
1965,1911.4252864054129,0,0,1,4,0
1966,1199.4047622521487,0,0,1,3,0
1967,900.2401667703148,0,0,0,2,0
1968,942.6798433516662,0,0,0,2,0
1969,902.4305367432023,0,0,0,1,0
1970,3407.6224449073134,0,0,0,0,0
1971,1985.3623534507785,0,0,0,3,0
1972,57.95178462959929,0,0,0,2,0
1973,2113.077673012237,0,0,1,0,0
1974,1332.398785383715,0,0,0,2,0
1975,1076.3072449051917,0,0,0,3,0
1976,743.5838574102803,0,0,0,3,0
1977,3374.872146214699,0,0,1,2,0
1978,2828.5697158593453,0,0,0,3,0
1979,506.29643221799773,0,0,0,3,0
1980,1647.5626403729298,0,0,0,1,0
1981,415.02687013947383,0,0,0,2,0
1982,275.9947476302995,0,0,0,1,0
1983,585.9783100995701,0,0,0,1,0
1984,2597.7305368207067,0,0,0,1,0
1985,2844.4501112793228,0,0,0,1,0
1986,1831.856880340109,0,0,0,2,0
1987,2264.469483467862,0,0,0,0,0
1988,1837.5313407186622,0,0,0,1,0
1989,577.3902637024272,0,1,0,5,0
1990,1689.0517312581167,0,0,0,2,0
1991,2441.601670390799,0,0,0,1,0
1992,2331.556454610741,1,0,0,2,0
1993,3600.8073798324695,0,0,0,1,0
1994,2226.7621244397783,0,1,0,3,0
1995,1558.451856082463,0,0,0,1,0
1996,3197.582192357185,0,1,0,1,0
1997,1067.9313524808067,0,0,0,3,0
1998,454.0127806117351,0,0,0,2,0
1999,931.6274807850133,0,0,0,2,0
2000,520.6600612511301,0,0,0,2,0
2001,917.059009567486,0,1,0,4,1
2002,1911.5559450529631,0,0,0,8,1
2003,1134.7658199784482,0,1,0,5,1
2004,1451.7105923338274,1,0,1,2,1
2005,478.5473194110799,1,1,0,6,1
2006,3230.001730141763,1,1,1,15,1
2007,3104.577010357,0,0,0,4,1
2008,834.7320264086709,0,1,0,3,1
2009,3636.5826629124795,1,0,1,4,1
2010,7757.87741150529,1,0,1,6,1
2011,516.8198051422445,0,1,0,9,1
2012,1487.2730898103136,0,1,1,10,1
2013,874.264240140271,0,1,1,9,1
2014,659.3452370953787,0,0,1,8,1
2015,7226.225723866722,0,0,0,10,1
2016,2302.1135864893054,0,1,0,5,1
2017,2281.780350260648,0,0,1,6,1
2018,287.4060874523744,0,0,1,11,1
2019,3114.8767565403896,0,0,0,6,1
2020,706.4078448473655,1,0,0,5,1
2021,3475.651104502408,0,0,1,11,1
2022,4140.844973253071,1,1,0,5,1
2023,6875.165679459395,0,1,0,10,1
2024,527.8086480093909,0,1,1,8,1
2025,105.31090515777198,1,1,1,7,1
2026,3618.6250918600317,1,0,0,6,1
2027,18167.68578477459,1,0,1,5,1
2028,6728.8399344634545,0,1,0,3,1
2029,3110.0788467002026,0,1,0,8,1
2030,1510.943988623572,1,0,1,13,1
2031,5214.552861859102,0,1,0,4,1
2032,954.3674407053444,1,1,0,9,1
2033,3424.205223962906,0,0,0,7,1
2034,4176.44222841462,1,1,0,10,1
2035,8004.8385277169455,1,1,0,8,1
2036,27605.01818239097,1,0,1,8,1
2037,4791.24761328147,0,0,0,9,1
2038,1152.2630249220263,0,1,0,4,1
2039,2181.1228170104255,1,1,1,8,1
2040,412.4348649624608,0,0,0,8,1
2041,854.8438493188752,0,0,1,2,1
2042,1691.5155171214733,0,1,0,8,1
2043,1821.2914431457073,0,0,1,12,1
2044,3641.713523288873,0,1,0,6,1
2045,958.4875492520622,1,1,1,6,1
2046,7866.8255117512745,0,1,1,4,1
2047,2923.3477290627534,1,0,0,4,1
2048,2041.790341491511,0,1,1,7,1
2049,1811.3709483681246,0,1,1,13,1
2050,2625.615624315721,1,0,1,4,1
2051,5173.597172949759,1,1,1,7,1
2052,756.196530916341,0,0,0,3,1
2053,1198.384830096981,0,0,0,6,1
2054,1409.3963587320973,1,0,1,7,1
2055,557.2059671298555,0,0,0,7,1
2056,964.4881285305714,0,1,1,8,1
2057,1461.6747307246594,0,0,0,8,1
2058,7559.578804548475,1,1,1,3,1
2059,3488.4680821857587,0,1,1,5,1
2060,3941.6354111769792,0,1,1,6,1
2061,6127.2833711600215,1,1,1,4,1
2062,2588.7369370941774,1,1,0,7,1
2063,4458.251449262026,0,1,0,6,1
2064,2580.0286392320145,0,1,0,7,1
2065,3581.7262931169657,0,0,1,8,1
2066,1302.3087469224292,0,0,1,7,1
2067,224.97451364097438,0,0,1,8,1
2068,1716.8691353707768,1,0,1,5,1
2069,11043.049342773655,1,0,1,7,1
2070,6289.466315684347,1,1,1,6,1
2071,7793.530886315236,0,1,0,7,1
2072,10772.88459569452,0,0,0,10,1
2073,2036.1383627916684,0,0,1,7,1
2074,3388.173826398027,1,1,1,6,1
2075,1729.6361244701,1,1,1,9,1
2076,2299.882004131769,1,1,1,4,1
2077,5585.716650940502,0,0,0,10,1
2078,5747.719579996485,0,0,1,8,1
2079,1792.107722979916,1,0,1,11,1
2080,1204.1730990123378,0,0,0,7,1
2081,3171.3842542941275,0,1,0,3,1
2082,5248.266195391497,0,0,0,9,1
2083,594.6920904776058,1,0,0,7,1
2084,327.69327785468704,0,1,1,3,1
2085,1133.243408664084,0,0,1,6,1
2086,796.6432411716027,0,0,0,9,1
2087,1592.6818318394483,0,1,0,6,1
2088,1902.061038918523,0,1,0,5,1
2089,1552.912575318954,1,1,1,9,1
2090,8684.683631025126,0,1,1,6,1
2091,3824.889214830608,1,1,0,9,1
2092,3150.626606816091,0,0,0,6,1
2093,3136.7713700102327,0,0,1,4,1
2094,1027.479464568521,0,0,0,11,1
2095,6981.280706343622,0,1,0,8,1
2096,2600.9645608842607,0,0,0,8,1
2097,3849.5273845126094,0,1,1,6,1
2098,634.8386808367536,1,1,0,6,1
2099,661.7144485892514,0,0,0,3,1
2100,5929.381006175219,0,0,1,6,1
2101,3579.2091116674405,1,1,0,8,1
2102,1015.2398865026153,0,1,1,8,1
2103,852.2213435882695,0,1,0,5,1
2104,9695.417421446024,1,1,1,7,1
2105,607.9980860071172,0,0,0,6,1
2106,9846.170351599334,0,1,1,7,1
2107,1289.987944786615,0,1,0,6,1
2108,3916.8435345034873,0,1,1,4,1
2109,2205.6071445335056,0,0,1,9,1
2110,5329.702738713944,0,1,1,8,1
2111,1319.2808187086357,1,1,0,14,1
2112,1752.8744182385294,0,0,1,9,1
2113,3014.3010371725677,0,1,1,6,1
2114,964.6635001894265,1,0,0,7,1
2115,4327.131247900943,0,0,0,6,1
2116,1861.7898490606651,0,0,1,6,1
2117,2252.4200470527817,0,1,0,12,1
2118,1161.9337965420355,0,0,0,5,1
2119,182.36612504133836,0,1,0,7,1
2120,1533.1203120677822,0,1,1,6,1
2121,35331.353520695826,0,0,0,5,1
2122,5773.096654389135,1,0,0,4,1
2123,2591.490293407962,0,0,0,0,1
2124,2003.5885661707998,1,1,1,14,1
2125,2477.0410073241364,0,0,0,7,1
2126,3567.9772652052043,0,0,0,7,1
2127,814.6525109674677,0,0,1,6,1
2128,8615.329586376301,1,0,0,7,1
2129,6446.995984159964,1,1,1,5,1
2130,3616.6905513797665,0,0,0,4,1
2131,3199.8043444143536,1,0,0,6,1
2132,2980.455669475428,1,0,1,4,1
2133,5722.789619102031,1,0,1,3,1
2134,3603.207137898928,1,1,1,8,1
2135,1367.7589789681479,0,1,1,5,1
2136,1267.2246266973755,0,1,1,7,1
2137,1935.917940121233,1,0,0,3,1
2138,13397.390027796773,0,0,1,10,1
2139,795.5765854212817,1,1,0,8,1
2140,704.7413648335823,0,0,1,7,1
2141,2773.6925489775153,0,0,0,6,1
2142,2832.901782791513,0,0,0,6,1
2143,3822.49823323162,0,0,1,13,1
2144,4112.356613784551,1,1,1,6,1
2145,1409.4123327052,0,0,0,8,1
2146,7311.554020912662,0,0,0,8,1
2147,650.3415205404574,0,1,1,2,1
2148,1102.9069980629843,1,1,0,11,1
2149,2522.672623992427,0,0,0,12,1
2150,608.3427057675825,0,0,0,8,1
2151,1977.3023231415493,0,0,0,3,1
2152,12481.863535956136,0,0,1,8,1
2153,1960.1419199553318,0,0,0,7,1
2154,3948.467156240655,1,0,1,4,1
2155,768.6721288155724,0,0,0,4,1
2156,1048.217402173112,0,1,1,4,1
2157,1763.086448646114,1,0,0,9,1
2158,1590.0925520704775,0,1,0,13,1
2159,6798.228735472506,0,0,0,5,1
2160,3395.660701159632,0,1,0,9,1
2161,844.0541726425238,0,1,0,7,1
2162,3292.698783635908,0,1,0,4,1
2163,4845.808544732821,0,0,0,6,1
2164,6419.810144324353,1,0,1,9,1
2165,15308.423465647753,0,1,0,5,1
2166,905.2112025724599,0,0,0,8,1
2167,880.4211414023279,0,1,1,11,1
2168,661.0311078139424,0,1,1,8,1
2169,2503.684002299723,0,1,0,8,1
2170,3876.2335042399855,1,1,0,8,1
2171,8277.169420436969,0,1,0,3,1
2172,1768.3282458193917,1,0,0,7,1
2173,2286.5310948643414,0,0,1,4,1
2174,2738.950733729673,0,0,1,8,1
2175,1381.6196690894558,0,0,1,4,1
2176,24806.053878527233,0,0,1,8,1
2177,547.0834696365332,1,1,0,11,1
2178,3310.0954466793783,0,1,0,6,1
2179,15077.173374271508,0,1,1,4,1
2180,2654.563813791584,1,0,0,10,1
2181,2107.706173545235,0,1,0,7,1
2182,1535.0402003959894,0,0,0,5,1
2183,2067.8800110712855,0,0,0,8,1
2184,12523.845321299726,0,1,0,9,1
2185,181.07201682160024,1,1,0,8,1
2186,10802.451094846616,1,0,0,12,1
2187,528.1704441278033,1,0,0,9,1
2188,2471.0171601178354,0,0,0,7,1
2189,2113.7714467733254,0,0,0,2,1
2190,4698.597975546056,1,1,0,5,1
2191,515.7386695932539,1,1,0,10,1
2192,4970.029329519232,1,0,1,2,1
2193,12535.199126048601,0,0,1,5,1
2194,657.4954094188456,0,0,1,4,1
2195,2037.553694628184,1,1,1,10,1
2196,1670.007139380719,0,1,1,6,1
2197,3324.600915152216,0,1,1,8,1
2198,2550.004119745946,0,0,1,9,1
2199,1227.7288550793626,0,0,1,8,1
2200,5073.721809266004,0,1,0,8,1
2201,19987.64009784653,0,0,0,6,1
2202,906.0515548869084,0,1,0,2,0
2203,2252.4143000098034,0,0,0,3,0
2204,300.8846720909113,0,0,0,3,0
2205,421.39204480662573,0,0,0,3,0
2206,1758.8338406466191,0,0,0,1,0
2207,4837.319522036704,0,0,0,0,0
2208,1564.9565652976012,0,0,0,0,0
2209,801.8663671459765,0,1,0,2,0
2210,1095.8563653680035,1,0,0,5,0
2211,314.0625801936042,0,0,0,2,0
2212,2007.2388021667384,0,0,0,1,0
2213,2650.0480802954926,0,0,0,5,0
2214,697.7840473678127,0,0,1,4,0
2215,685.3693241016017,0,0,0,0,0
2216,1430.6415079987437,0,0,0,2,0
2217,708.5922561270784,0,0,0,2,0
2218,1026.4560143038657,0,0,0,3,0
2219,8952.801590578749,0,0,1,2,0
2220,856.6027703111822,0,0,0,1,0
2221,766.3659889359666,1,1,0,1,0
2222,573.901738489509,1,0,0,2,0
2223,2308.1277371911565,0,0,0,4,0
2224,914.8643718312396,0,0,0,1,0
2225,572.8517525449922,0,0,1,0,0
2226,4110.516761341201,0,0,0,3,0
2227,4535.10268247102,0,0,0,3,0
2228,601.590170914296,0,0,0,1,0
2229,169.60293839321028,0,0,0,3,0
2230,3003.4403377071158,0,0,0,2,0
2231,553.0067315538374,0,0,0,0,0
2232,2417.829701392365,0,0,0,0,0
2233,152.91713636430893,0,0,1,2,0
2234,2677.3889823811364,0,0,0,2,0
2235,326.6300127126358,0,0,0,2,0
2236,2277.3416963229793,0,0,1,1,0
2237,1112.397714550545,0,1,1,3,0
2238,422.44555754106017,0,0,0,1,0
2239,729.940984025138,0,1,0,2,0
2240,2178.3401287996,0,0,0,2,0
2241,1219.1320536619378,0,0,0,2,0
2242,1967.291456408958,0,0,0,1,0
2243,7914.411242464409,0,0,0,2,0
2244,229.4668072425042,0,0,0,4,0
2245,5525.961702108271,0,0,0,1,0
2246,1217.2578421101862,0,0,0,4,0
2247,446.40024132826704,0,0,0,2,0
2248,289.94358635912096,0,0,0,1,0
2249,907.6688498048762,0,0,0,2,0
2250,2756.315524363986,0,0,0,1,0
2251,965.3115313186258,0,0,0,2,0
2252,4969.899662461516,0,0,1,2,0
2253,256.9353019836894,0,1,0,3,0
2254,1083.4558278812844,0,0,0,4,0
2255,313.4395616201919,1,0,0,1,0
2256,1577.5556681328517,0,1,0,1,0
2257,2662.144793158348,0,0,0,0,0
2258,719.9906359632621,0,0,0,0,0
2259,81.10836851233007,1,0,0,2,0
2260,1338.0226205641457,0,0,0,2,0
2261,1697.2058356715754,0,0,0,0,0
2262,1643.0256916677067,0,0,0,3,0
2263,3773.5904145100635,0,0,0,2,0
2264,375.7583762063482,0,0,0,1,0
2265,2165.0876085275345,0,0,0,5,0
2266,3613.7724745138744,0,0,0,2,0
2267,185.1955726212372,0,0,0,1,0
2268,1509.6782474106926,1,0,0,3,0
2269,662.3672556756045,0,0,1,5,0
2270,1010.779735062408,0,0,0,2,0
2271,1552.584877076998,0,0,0,1,0
2272,673.6909239207288,0,0,0,2,0
2273,557.9625920730058,0,0,0,3,0
2274,1134.7327248693546,0,0,0,1,0
2275,369.72299427850703,0,0,0,1,0
2276,370.2486737546226,0,1,0,0,0
2277,2163.263592758437,0,0,0,3,0
2278,347.6533855351993,1,1,0,1,0
2279,2135.1933869091517,0,0,0,2,0
2280,1741.655354036834,0,1,0,2,0
2281,195.2329129538148,0,0,0,2,0
2282,556.9276547081914,0,1,0,3,0
2283,3619.5659816040593,0,0,0,2,0
2284,411.09916750545426,0,1,0,2,0
2285,689.2442708307984,0,0,0,4,0
2286,1740.7318256713256,0,0,0,0,0
2287,2400.399616337468,0,0,0,2,0
2288,852.745474175053,0,0,0,1,0
2289,603.3453818493159,0,0,0,2,0
2290,4547.668039169697,0,1,0,3,0
2291,6241.024707316233,0,0,0,4,0
2292,2918.596271631412,0,0,0,0,0
2293,1194.3031337167056,0,0,0,1,0
2294,488.69290123590304,0,0,0,1,0
2295,477.9736442616677,0,0,0,1,0
2296,1849.2105647902783,0,1,1,4,0
2297,1666.3622247097853,0,0,1,3,0
2298,4454.181482502325,0,0,1,2,0
2299,2101.5912871308233,0,0,0,3,0
2300,243.9393669338539,0,0,0,3,0
2301,3139.904353353507,0,0,0,3,0
2302,404.2119514475218,0,0,0,4,0
2303,746.9727670537991,1,0,1,3,0
2304,1408.3867878204424,0,0,0,3,0
2305,8068.053174022388,0,0,0,3,0
2306,24585.658300690262,0,0,0,3,0
2307,2011.6751443963658,0,1,0,0,0
2308,913.0616302050971,0,0,0,3,0
2309,1871.518941802005,0,0,0,4,0
2310,2664.190200974458,0,0,0,0,0
2311,795.7876464547795,0,0,0,2,0
2312,6602.55091696651,0,0,1,2,0
2313,1380.3201709707705,0,0,0,4,0
2314,1803.9664251102024,0,0,0,1,0
2315,2134.3645614276957,1,0,0,1,0
2316,1671.683715892256,0,0,0,2,0
2317,2537.5149132347315,0,0,0,2,0
2318,591.550356558884,0,0,0,1,0
2319,627.4714964900295,0,0,0,0,0
2320,364.9811713933775,0,0,0,0,0
2321,1701.9011532411805,0,0,0,1,0
2322,2389.7319970492676,0,1,0,2,0
2323,1733.2835011504942,1,0,0,2,0
2324,5851.7288901865695,0,0,0,1,0
2325,1090.5135174084462,0,1,0,1,0
2326,2140.3864066953033,0,0,0,4,0
2327,368.0795649346561,0,0,0,1,0
2328,744.6395661815536,0,0,0,3,0
2329,2198.5157609818843,0,0,0,4,0
2330,2563.4316055003555,0,1,0,1,0
2331,817.3219266662858,0,0,1,0,0
2332,1020.8600610977236,0,1,1,2,0
2333,240.35722478424,0,0,0,0,0
2334,767.3713161835094,0,0,0,0,0
2335,2671.467333423538,0,0,0,3,0
2336,1949.2598513723274,0,1,0,3,0
2337,1809.2464676870222,0,0,0,0,0
2338,1152.5978655923934,0,0,0,4,0
2339,1104.406271432919,0,0,0,2,0
2340,566.6143199364898,0,0,1,1,0
2341,2205.7622509908038,0,0,0,1,0
2342,1670.6581747589823,0,0,0,0,0
2343,1793.6695852723028,0,1,0,2,0
2344,648.0482525115764,0,0,0,2,0
2345,127.3140769204351,1,0,1,2,0
2346,3285.101116599143,0,0,0,4,0
2347,679.3677212941323,0,0,0,0,0
2348,462.76725372553574,0,0,0,3,0
2349,2193.9940127550967,0,1,0,2,0
2350,740.9901705407198,0,0,0,0,0
2351,3165.0887778123943,0,0,0,2,0
2352,2032.467700081145,0,0,0,1,0
2353,2172.359804541102,0,0,0,4,0
2354,279.7913897262346,0,0,0,0,0
2355,3684.6985084455905,0,0,0,2,0
2356,1424.036225969775,0,0,0,0,0
2357,758.0299227250578,0,0,0,2,0
2358,1265.7099478637415,0,0,1,2,0
2359,185.63173042875158,0,0,0,2,0
2360,1650.201715896061,0,1,0,4,0
2361,391.7518061995832,0,0,1,1,0
2362,283.53333900542964,0,0,1,2,0
2363,239.28153126778815,0,0,0,2,0
2364,3336.5358430317856,1,0,0,0,0
2365,584.4882080623784,0,0,0,0,0
2366,5083.359850860177,0,1,0,1,0
2367,641.7498185108489,0,0,0,4,0
2368,198.86815001757458,0,0,0,1,0
2369,359.05499280269856,0,0,0,1,0
2370,3773.7014660601,0,0,0,1,0
2371,938.3301150034486,0,0,0,1,0
2372,633.7868527492463,0,0,0,2,0
2373,1286.93438816884,0,1,0,3,0
2374,1811.2685518822766,0,0,0,2,0
2375,3352.289472113637,0,0,0,0,0
2376,4668.0617883278155,0,0,0,1,0
2377,765.2720214457686,0,0,0,4,0
2378,291.183110189619,0,0,0,2,0
2379,725.2633562364795,0,0,0,2,0
2380,1422.6555454820254,0,0,0,1,0
2381,418.3176506836249,0,0,0,0,0
2382,421.0910516935787,0,0,0,1,0
2383,1546.559215729054,0,0,1,1,0
2384,1044.5564749604075,0,0,1,3,0
2385,1133.1957249603247,0,0,0,0,0
2386,513.6307721996754,0,0,0,3,0
2387,870.9628168819461,0,1,0,4,0
2388,435.18309724292396,0,0,0,3,0
2389,2670.9738190259122,0,1,0,2,0
2390,3087.9086693628415,0,0,0,1,0
2391,173.09007742725902,0,0,0,0,0
2392,432.89237468935335,0,0,0,2,0
2393,245.54267103725337,0,0,0,1,0
2394,572.4790069042036,0,0,0,1,0
2395,1008.8456447524512,0,0,0,1,0
2396,257.3288349144481,0,0,0,2,0
2397,436.2171574387678,0,0,0,1,0
2398,401.83543049306314,0,0,1,3,0
2399,1349.2003052045206,0,0,0,7,0
2400,1175.3771302974314,0,1,0,2,0
2401,532.8619828632869,0,0,0,2,0
2402,1308.7409826842152,1,0,0,2,0
2403,634.8063015388299,1,0,0,3,0
2404,835.762840873998,0,0,0,4,0
2405,5845.644250316217,0,1,0,2,0
2406,4190.02111293594,0,0,0,4,0
2407,298.9925818068574,1,0,0,4,0
2408,2514.2565133103017,0,0,0,2,0
2409,2468.57552933819,0,1,0,2,0
2410,347.8379502943277,0,0,0,1,0
2411,2486.86371601349,0,0,0,0,0
2412,5104.776343688857,0,0,0,4,0
2413,356.8998441273394,0,1,0,0,0
2414,438.121898610361,0,1,0,3,0
2415,3034.073748137159,0,0,0,1,0
2416,1438.700149312121,0,0,0,1,0
2417,1903.5508230186733,0,0,0,1,0
2418,1541.6201940136682,0,0,0,1,0
2419,1620.8336926227726,0,0,1,0,0
2420,291.0595460060536,0,0,0,3,0
2421,3125.4004770681186,0,0,1,0,0
2422,3531.895562790332,0,0,0,3,0
2423,871.8429076759774,0,0,0,5,0
2424,1049.9764876495537,0,1,0,1,0
2425,237.19735056686855,0,0,0,3,0
2426,1834.0001892714233,0,0,0,2,0
2427,1943.134056734607,0,0,0,0,0
2428,1030.5098749889303,0,0,0,4,0
2429,3375.684372781261,0,0,0,0,0
2430,785.1876776529498,0,1,0,3,0
2431,1928.7085751694112,0,0,0,2,0
2432,395.5731244658211,0,0,0,1,0
2433,1071.106868295652,0,0,0,1,0
2434,921.1710509624403,0,1,0,3,0
2435,1373.7615619725273,0,0,0,2,0
2436,757.8405983902173,0,0,0,2,0
2437,961.5315755049228,0,0,0,1,0
2438,2505.007910608456,0,1,0,3,0
2439,708.5607236246773,0,0,1,2,0
2440,219.95498224650427,0,0,0,0,0
2441,6308.062803533319,0,1,0,0,0
2442,4365.351878651615,0,0,0,0,0
2443,301.18879826965855,0,0,0,1,0
2444,2185.735808373924,0,0,0,0,0
2445,663.1659293913913,0,0,0,2,0
2446,1427.2249098601662,0,0,0,2,0
2447,1471.7745506212302,0,0,0,1,0
2448,867.4797769565831,0,0,0,4,0
2449,500.8137795151278,0,0,0,2,0
2450,549.7474262133412,0,0,0,1,0
2451,438.696611646334,0,0,0,1,0
2452,477.31554484388107,0,0,0,2,0
2453,1025.3832354633564,0,0,0,3,0
2454,536.0567385055144,0,0,0,3,0
2455,2169.066274559683,0,1,0,1,0
2456,4852.484667544853,0,0,0,0,0
2457,613.9704246287693,0,0,0,2,0
2458,1393.264035790644,0,1,0,2,0
2459,1807.4731701571793,0,1,0,0,0
2460,1758.1234030521039,0,0,0,0,0
2461,1183.173208537196,0,0,0,3,0
2462,2304.646124218504,0,0,0,2,0
2463,1776.2309467468672,0,0,0,4,0
2464,318.0910230003607,1,1,0,2,0
2465,2615.3574632628956,0,0,0,1,0
2466,2663.2190446270793,0,0,1,3,0
2467,511.17597046272306,0,0,0,1,0
2468,1139.0363027869964,0,0,0,2,0
2469,2171.837783194652,0,0,1,3,0
2470,889.523726229896,0,1,0,0,0
2471,3206.6371422990655,0,0,0,3,0
2472,11659.452397634726,0,0,0,2,0
2473,499.703022701867,0,0,0,3,0
2474,275.6013387872241,1,0,0,0,0
2475,1485.9634007568914,0,0,0,1,0
2476,2256.48259310817,0,0,0,4,0
2477,870.5573390657062,0,0,0,0,0
2478,4690.341453249593,1,0,0,4,0
2479,287.5492644816806,0,0,0,1,0
2480,2192.7650866107124,0,1,0,3,0
2481,598.3280482704656,1,0,0,1,0
2482,6120.370459101626,0,0,0,2,0
2483,8042.661608060502,0,0,0,4,0
2484,509.4559604961229,0,0,0,3,0
2485,632.9825559929676,1,0,0,2,0
2486,2590.4525961617355,0,1,0,4,0
2487,744.6165219428337,0,0,0,3,0
2488,1047.9475145260606,0,1,0,1,0
2489,1124.8313817796295,0,0,0,3,0
2490,160.82661252079558,0,0,0,3,0
2491,1081.5627380260821,0,1,0,2,0
2492,550.194705695905,0,0,0,4,0
2493,669.7316954304384,0,0,0,2,0
2494,4645.396477985862,0,0,0,2,0
2495,312.1528918374801,0,0,0,3,0
2496,2473.044314644326,0,0,0,3,0
2497,829.6774988394176,0,0,0,3,0
2498,829.0163118702723,0,0,0,2,0
2499,2417.2163682806645,0,0,0,2,0
2500,1540.7911458568046,0,0,0,2,0
2501,1940.329333565183,0,1,0,4,0
2502,2887.6106098353507,0,0,1,2,0
2503,787.3647554317729,0,0,0,1,0
2504,594.5252961335237,0,0,0,1,0
2505,370.49852863851703,0,0,0,0,0
2506,480.38577067396886,0,0,0,3,0
2507,20933.257167968644,1,0,0,2,0
2508,3807.3153253749083,0,1,0,7,0
2509,283.98619669459276,0,1,0,2,0
2510,292.2302571056616,0,0,0,1,0
2511,1775.5509741566261,0,0,0,1,0
2512,1895.550918403992,0,0,0,2,0
2513,1898.6223729867688,0,0,0,1,0
2514,849.8366941071964,0,0,0,2,0
2515,967.3358437804451,0,0,0,3,0
2516,1522.150663749477,0,0,0,1,0
2517,1194.9898926463695,0,0,0,2,0
2518,119.18770785028842,0,0,0,2,0
2519,871.4864957456409,0,0,0,2,0
2520,468.0586299489194,0,0,0,2,0
2521,1306.6363194141074,0,0,0,2,0
2522,21704.15514649031,0,0,0,3,0
2523,1583.64062024471,1,1,0,2,0
2524,801.4882515211686,0,1,0,1,0
2525,2756.7328347042526,0,0,0,1,0
2526,1777.010766972575,0,0,0,4,0
2527,1669.19122292621,0,0,0,2,0
2528,2011.9317178947204,0,0,0,2,0
2529,8574.462302579484,0,0,0,0,0
2530,353.9343927255612,0,0,0,2,0
2531,1760.9911392254444,0,0,0,0,0
2532,434.24933338214123,0,0,0,1,0
2533,1911.2497880404303,0,0,0,2,0
2534,437.60360470377094,0,0,1,2,0
2535,722.4391437931218,0,0,0,3,0
2536,816.4046166133289,0,0,0,3,0
2537,2909.7333374301625,0,0,0,1,0
2538,2747.521314266266,0,0,0,1,0
2539,315.53910598945464,0,0,0,2,0
2540,1158.5611323299881,0,0,0,5,0
2541,539.3798993882112,0,0,0,0,0
2542,311.52982789476863,0,0,0,3,0
2543,882.6978440515255,0,0,0,1,0
2544,805.543505365649,0,0,0,4,0
2545,12415.692632346669,0,0,0,0,0
2546,1690.8046609807832,0,0,0,2,0
2547,276.54747312028803,0,0,0,0,0
2548,623.4234580456373,0,0,1,1,0
2549,3045.387090646094,0,0,0,1,0
2550,8852.390131276225,0,0,0,0,0
2551,224.5316523712823,0,0,0,2,0
2552,167.34802314020183,0,0,0,2,0
2553,7122.151782362926,0,1,0,3,0
2554,1619.0813142013344,1,1,0,0,0
2555,460.22121134721124,1,0,1,2,0
2556,1871.7499719455386,1,0,0,3,0
2557,78.59061269828328,0,0,0,2,0
2558,1100.3411054685382,0,1,0,1,0
2559,1522.0618468459995,0,0,1,2,0
2560,2763.546615842143,0,0,0,2,0
2561,397.86153697539,0,0,0,2,0
2562,1194.7439353987904,0,0,0,1,0
2563,434.66489328328043,0,0,0,3,0
2564,1415.7061841788184,0,0,0,5,0
2565,447.9374838217689,0,0,0,3,0
2566,729.1643561424979,0,0,0,3,0
2567,405.1205208606938,0,1,0,1,0
2568,2103.0337873237886,0,0,0,2,0
2569,2587.5095196448797,0,0,0,3,0
2570,867.2952232301964,0,0,0,3,0
2571,1139.3782466845666,0,0,0,2,0
2572,257.60015227674495,0,0,0,3,0
2573,812.6685606861467,1,0,0,3,0
2574,1042.9363038047027,0,1,0,5,0
2575,15075.00104672647,0,0,0,1,0
2576,360.6950895777297,1,0,0,6,0
2577,4741.824417077397,0,0,0,3,0
2578,2971.6088143378,0,0,0,2,0
2579,1451.9117343039366,0,0,0,0,0
2580,6365.324452710215,0,0,0,1,0
2581,1590.980023957508,0,0,0,3,0
2582,1618.3448293840067,0,0,0,2,0
2583,1039.8994938977096,0,0,0,0,0
2584,3727.782688587777,0,1,0,2,0
2585,3282.8565895757756,0,0,0,1,0
2586,586.5880076489789,0,0,0,1,0
2587,293.17004686607874,0,0,0,1,0
2588,895.1751188048331,1,1,0,2,0
2589,492.73003888970214,0,0,0,1,0
2590,1029.1365466065158,0,0,0,3,0
2591,3779.8444413474563,0,0,0,1,0
2592,694.1571285631023,0,0,0,1,0
2593,1050.6629435085529,0,0,1,4,0
